sentence_id	label	nedoumica	napomena	annotator
vre-4948477-005	OBJ			Aleksa
vre-4948477-006	SUBJ			Aleksa
vre-4948477-008	OBJ			Aleksa
vre-4948477-009	OBJ			Aleksa
vre-4948477-010	OBJ			Aleksa
vre-4948477-011	OBJ			Aleksa
vre-4977512-002	SUBJ			Aleksa
vre-4977512-003	OBJ			Aleksa
vre-4977512-004	OBJ			Aleksa
vre-4977512-005	OBJ			Aleksa
vre-4977512-006	OBJ			Aleksa
vre-4977512-008	OBJ			Aleksa
vre-4977512-009	OBJ			Aleksa
vre-5009070-007	OBJ			Aleksa
vre-5009070-008	SUBJ			Aleksa
vre-5009070-009	OBJ			Aleksa
vre-5009070-010	OBJ			Aleksa
vre-5009070-012	OBJ			Aleksa
vre-5009070-013	OBJ			Aleksa
vre-5009070-014	OBJ			Aleksa
vre-5013471-003	SUBJ			Aleksa
vre-5013471-004	OBJ			Aleksa
vre-5013471-005	SUBJ			Aleksa
vre-5013471-006	OBJ			Aleksa
vre-5013471-007	OBJ			Aleksa
vre-5013471-008	OBJ			Aleksa
vre-5013471-009	OBJ			Aleksa
vre-5013471-010	OBJ			Aleksa
vre-4922015-040	OBJ			Aleksa
vre-4922015-041	SUBJ			Aleksa
vre-4922015-042	SUBJ			Aleksa
vre-4922015-043	OBJ			Aleksa
vre-4922015-044	OBJ			Aleksa
vre-4922015-045	OBJ			Aleksa
vre-4922015-046	OBJ			Aleksa
vre-4937484-005	SUBJ			Aleksa
vre-4937484-006	SUBJ			Aleksa
vre-4937484-007	SUBJ			Aleksa
vre-4937484-008	SUBJ			Aleksa
vre-4937484-009	OBJ			Aleksa
vre-4937484-010	OBJ			Aleksa
vre-4937484-011	OBJ			Aleksa
vre-4973237-051	SUBJ			Aleksa
vre-4973237-052	SUBJ			Aleksa
vre-4973237-054	SUBJ			Aleksa
vre-4973237-055	OBJ			Aleksa
vre-4973237-056	SUBJ			Aleksa
vre-4973237-057	SUBJ			Aleksa
vre-4973237-058	SUBJ			Aleksa
vre-4967138-015	SUBJ			Aleksa
vre-4967138-017	SUBJ			Aleksa
vre-4967138-018	SUBJ			Aleksa
vre-4967138-019	SUBJ			Aleksa
vre-4967138-020	SUBJ			Aleksa
vre-4967138-021	SUBJ			Aleksa
vre-4967138-022	SUBJ			Aleksa
vre-4999384-038	SUBJ			Aleksa
vre-4999384-039	OBJ			Aleksa
vre-4999384-040	SUBJ			Aleksa
vre-4999384-041	SUBJ			Aleksa
vre-4999384-042	SUBJ			Aleksa
vre-4999384-043	SUBJ			Aleksa
vre-4999384-044	SUBJ			Aleksa
vre-4999384-045	SUBJ			Aleksa
vre-4998006-004	OBJ			Aleksa
vre-4998006-005	OBJ			Aleksa
vre-4998006-006	OBJ			Aleksa
vre-4998006-007	OBJ			Aleksa
vre-4998006-008	SUBJ			Aleksa
vre-4998006-009	SUBJ			Aleksa
vre-4998006-010	SUBJ			Aleksa
pol-718657-002	SUBJ			Aleksa
pol-718657-004	SUBJ			Aleksa
pol-718657-005	SUBJ			Aleksa
pol-718657-006	OBJ			Aleksa
pol-718657-007	OBJ			Aleksa
pol-718657-008	OBJ			Aleksa
pol-718657-009	OBJ			Aleksa
pol-775535-000	OBJ			Aleksa
pol-775535-001	OBJ			Aleksa
pol-775535-002	OBJ			Aleksa
pol-775535-003	OBJ			Aleksa
pol-775535-004	OBJ			Aleksa
pol-775535-005	OBJ			Aleksa
pol-775535-006	OBJ			Aleksa
pol-783397-001	OBJ			Aleksa
pol-783397-002	OBJ			Aleksa
pol-783397-003	OBJ			Aleksa
pol-783397-004	OBJ			Aleksa
pol-783397-005	OBJ			Aleksa
pol-783397-006	OBJ			Aleksa
pol-783397-007	OBJ			Aleksa
vre-4978189-001	OBJ			Aleksa
vre-4978189-002	OBJ			Aleksa
vre-4978189-003	OBJ			Aleksa
vre-4974866-004	OBJ			Aleksa
vre-4974866-005	SUBJ			Aleksa
vre-4974866-006	OBJ			Aleksa
vre-4974866-007	OBJ			Aleksa
vre-4974866-008	OBJ			Aleksa
vre-4974866-009	OBJ			Aleksa
vre-4974866-010	OBJ			Aleksa
vre-4974866-011	OBJ			Aleksa
vre-4978208-014	OBJ			Aleksa
vre-4978208-015	OBJ			Aleksa
vre-4978208-016	SUBJ			Aleksa
vre-4978208-017	OBJ			Aleksa
vre-4978208-018	SUBJ			Aleksa
vre-4978208-019	OBJ			Aleksa
vre-4978208-021	OBJ			Aleksa
vre-5000424-000	SUBJ			Aleksa
vre-5000424-001	OBJ			Aleksa
vre-5000424-002	OBJ			Aleksa
vre-5000424-003	OBJ			Aleksa
vre-5000424-004	OBJ			Aleksa
vre-5000424-005	OBJ			Aleksa
vre-5000424-006	OBJ			Aleksa
vre-4998388-011	SUBJ			Aleksa
vre-4998388-012	SUBJ			Aleksa
vre-4998388-014	OBJ			Aleksa
vre-4998388-015	OBJ			Aleksa
vre-4998388-016	OBJ			Aleksa
vre-4998388-017	OBJ			Aleksa
vre-4998388-018	OBJ			Aleksa
vre-5006882-000	OBJ			Aleksa
vre-5006882-001	OBJ			Aleksa
vre-5006882-003	OBJ			Aleksa
vre-5006882-004	OBJ			Aleksa
vre-5006882-005	OBJ			Aleksa
vre-5006882-006	OBJ			Aleksa
vre-5006882-007	OBJ			Aleksa
vre-5005780-001	OBJ			Aleksa
vre-5005780-002	OBJ			Aleksa
vre-5005780-004	OBJ			Aleksa
vre-5005780-005	OBJ			Aleksa
vre-5005780-006	OBJ			Aleksa
vre-5005780-007	OBJ			Aleksa
vre-5005780-008	OBJ			Aleksa
pol-773910-000	OBJ			Aleksa
pol-773910-001	OBJ			Aleksa
pol-773910-002	OBJ			Aleksa
pol-773910-003	OBJ			Aleksa
pol-773910-004	OBJ			Aleksa
pol-773910-006	OBJ			Aleksa
pol-779307-001	SUBJ			Aleksa
pol-779307-002	OBJ			Aleksa
pol-779307-003	SUBJ			Aleksa
pol-779307-004	OBJ			Aleksa
pol-779307-005	OBJ			Aleksa
pol-779307-006	OBJ			Aleksa
vre-4915192-001	OBJ			Aleksa
vre-4915192-002	OBJ			Aleksa
vre-4915192-003	OBJ			Aleksa
vre-4915192-004	SUBJ			Aleksa
vre-4915192-005	SUBJ			Aleksa
vre-4915192-006	SUBJ			Aleksa
vre-4915192-007	SUBJ			Aleksa
vre-4915192-008	OBJ			Aleksa
vre-4916591-004	OBJ			Aleksa
vre-4916591-005	OBJ			Aleksa
vre-4916591-006	OBJ			Aleksa
vre-4916591-007	OBJ			Aleksa
vre-4916591-008	OBJ			Aleksa
vre-4916591-009	OBJ			Aleksa
vre-4916591-011	OBJ			Aleksa
pol-783067-001	OBJ			Aleksa
pol-783067-002	OBJ			Aleksa
pol-783067-003	OBJ			Aleksa
pol-783067-004	OBJ			Aleksa
pol-783067-005	OBJ			Aleksa
pol-783067-006	OBJ			Aleksa
pol-783067-007	OBJ			Aleksa
pol-783363-000	OBJ			Aleksa
pol-783363-001	SUBJ			Aleksa
pol-783363-002	OBJ			Aleksa
pol-783363-003	OBJ			Aleksa
pol-783363-005	OBJ			Aleksa
pol-783363-006	OBJ			Aleksa
pol-783648-002	OBJ			Aleksa
pol-783648-006	OBJ			Aleksa
pol-783648-007	SUBJ			Aleksa
pol-783648-008	OBJ			Aleksa
pol-783648-009	OBJ			Aleksa
pol-779333-000	OBJ			Aleksa
pol-779333-002	OBJ			Aleksa
pol-779333-003	OBJ			Aleksa
pol-779333-004	OBJ			Aleksa
pol-779333-005	OBJ			Aleksa
pol-779333-006	OBJ			Aleksa
pol-781838-000	OBJ			Aleksa
pol-781838-001	OBJ			Aleksa
pol-781838-002	OBJ			Aleksa
pol-781838-003	OBJ			Aleksa
pol-781838-004	OBJ			Aleksa
pol-781838-005	OBJ			Aleksa
pol-781838-006	OBJ			Aleksa
n1i-763930-015	SUBJ			Aleksa
n1i-763930-016	SUBJ			Aleksa
n1i-763930-018	SUBJ			Aleksa
n1i-763930-019	SUBJ			Aleksa
n1i-763930-020	SUBJ			Aleksa
n1i-763930-021	SUBJ			Aleksa
n1i-763930-022	SUBJ			Aleksa
n1i-920465-004	SUBJ			Aleksa
n1i-920465-005	SUBJ			Aleksa
n1i-920465-007	SUBJ			Aleksa
n1i-920465-008	SUBJ			Aleksa
n1i-920465-009	SUBJ			Aleksa
n1i-920465-010	SUBJ			Aleksa
n1i-920465-011	SUBJ			Aleksa
n1i-599490-005	SUBJ			Aleksa
n1i-599490-006	SUBJ			Aleksa
n1i-599490-007	SUBJ			Aleksa
n1i-599490-008	SUBJ			Aleksa
n1i-599490-009	OBJ			Aleksa
n1i-599490-010	SUBJ			Aleksa
n1i-599490-011	OBJ			Aleksa
n1i-599490-012	SUBJ			Aleksa
n1i-320280-014	SUBJ			Aleksa
n1i-320280-016	SUBJ			Aleksa
n1i-320280-017	SUBJ			Aleksa
n1i-320280-018	SUBJ			Aleksa
n1i-320280-019	SUBJ			Aleksa
n1i-320280-020	SUBJ			Aleksa
n1i-320280-021	SUBJ			Aleksa
n1i-531933-003	SUBJ			Aleksa
n1i-531933-004	SUBJ			Aleksa
n1i-531933-005	OBJ			Aleksa
n1i-531933-006	OBJ			Aleksa
n1i-531933-008	SUBJ			Aleksa
n1i-531933-009	SUBJ			Aleksa
n1i-531933-010	SUBJ			Aleksa
n1i-861102-009	OBJ			Aleksa
n1i-861102-010	OBJ			Aleksa
n1i-861102-011	OBJ			Aleksa
n1i-861102-012	SUBJ			Aleksa
n1i-861102-013	SUBJ			Aleksa
n1i-861102-014	OBJ			Aleksa
n1i-861102-015	SUBJ			Aleksa
n1i-861102-016	SUBJ			Aleksa
n1i-465919-022	SUBJ			Aleksa
n1i-465919-023	SUBJ			Aleksa
n1i-465919-025	SUBJ			Aleksa
n1i-465919-026	SUBJ			Aleksa
n1i-465919-027	SUBJ			Aleksa
n1i-465919-028	SUBJ			Aleksa
n1i-465919-029	OBJ			Aleksa
n1i-441823-048	OBJ			Aleksa
n1i-441823-049	OBJ			Aleksa
n1i-441823-050	OBJ			Aleksa
n1i-441823-051	OBJ			Aleksa
n1i-441823-053	OBJ			Aleksa
n1i-441823-054	OBJ			Aleksa
n1i-441823-055	OBJ			Aleksa
n1i-648790-021	SUBJ			Aleksa
n1i-648790-022	SUBJ			Aleksa
n1i-648790-023	SUBJ			Aleksa
n1i-648790-024	SUBJ			Aleksa
n1i-648790-025	SUBJ			Aleksa
n1i-648790-026	SUBJ			Aleksa
n1i-648790-028	SUBJ			Aleksa
n1i-722816-019	SUBJ			Aleksa
n1i-722816-020	SUBJ			Aleksa
n1i-722816-021	SUBJ			Aleksa
n1i-722816-022	SUBJ			Aleksa
n1i-722816-024	SUBJ			Aleksa
n1i-722816-025	SUBJ			Aleksa
n1i-722816-026	SUBJ			Aleksa
n1i-867896-029	SUBJ			Aleksa
n1i-867896-030	SUBJ			Aleksa
n1i-867896-031	SUBJ			Aleksa
n1i-867896-032	SUBJ			Aleksa
n1i-867896-033	OBJ			Aleksa
n1i-867896-034	SUBJ			Aleksa
n1i-867896-035	SUBJ			Aleksa
n1i-867896-036	SUBJ			Aleksa
n1i-286741-019	SUBJ			Aleksa
n1i-286741-020	SUBJ			Aleksa
n1i-286741-021	SUBJ			Aleksa
n1i-286741-023	OBJ			Aleksa
n1i-286741-024	SUBJ			Aleksa
n1i-286741-025	SUBJ			Aleksa
n1i-286741-026	SUBJ			Aleksa
n1i-362140-036	SUBJ			Aleksa
n1i-362140-037	SUBJ			Aleksa
n1i-362140-039	SUBJ			Aleksa
n1i-362140-040	OBJ			Aleksa
n1i-362140-041	SUBJ			Aleksa
n1i-362140-042	SUBJ			Aleksa
n1i-362140-043	SUBJ			Aleksa
n1i-413598-013	SUBJ			Aleksa
n1i-413598-015	SUBJ			Aleksa
n1i-413598-016	SUBJ			Aleksa
n1i-413598-017	SUBJ			Aleksa
n1i-413598-018	SUBJ			Aleksa
n1i-413598-019	OBJ			Aleksa
n1i-413598-020	SUBJ			Aleksa
n1i-124956-001	SUBJ			Aleksa
n1i-124956-002	SUBJ			Aleksa
n1i-124956-003	OBJ			Aleksa
n1i-124956-005	SUBJ			Aleksa
n1i-124956-006	OBJ			Aleksa
n1i-124956-007	SUBJ			Aleksa
n1i-124956-008	SUBJ			Aleksa
n1i-580762-002	SUBJ			Aleksa
n1i-580762-003	SUBJ			Aleksa
n1i-580762-004	SUBJ			Aleksa
n1i-580762-005	SUBJ			Aleksa
n1i-580762-006	SUBJ			Aleksa
n1i-580762-007	SUBJ			Aleksa
n1i-580762-008	SUBJ			Aleksa
n1i-376228-005	SUBJ			Aleksa
n1i-376228-006	SUBJ			Aleksa
n1i-376228-007	SUBJ			Aleksa
n1i-376228-009	SUBJ			Aleksa
n1i-376228-010	SUBJ			Aleksa
n1i-376228-011	OBJ			Aleksa
n1i-376228-012	SUBJ			Aleksa
n1i-272016-025	SUBJ			Aleksa
n1i-272016-026	SUBJ			Aleksa
n1i-272016-027	SUBJ			Aleksa
n1i-272016-029	SUBJ			Aleksa
n1i-272016-030	SUBJ			Aleksa
n1i-272016-031	SUBJ			Aleksa
n1i-272016-032	OBJ			Aleksa
n1i-154621-019	SUBJ			Aleksa
n1i-154621-020	SUBJ			Aleksa
n1i-154621-021	SUBJ			Aleksa
n1i-154621-022	SUBJ			Aleksa
n1i-154621-023	SUBJ			Aleksa
n1i-154621-025	SUBJ			Aleksa
n1i-154621-026	SUBJ			Aleksa
n1i-244258-029	SUBJ			Aleksa
n1i-244258-030	OBJ			Aleksa
n1i-244258-031	OBJ			Aleksa
n1i-244258-032	OBJ			Aleksa
n1i-244258-033	SUBJ			Aleksa
n1i-244258-034	OBJ			Aleksa
n1i-244258-035	SUBJ			Aleksa
n1i-716415-009	OBJ			Aleksa
n1i-716415-010	OBJ			Aleksa
n1i-716415-011	SUBJ			Aleksa
n1i-716415-012	OBJ			Aleksa
n1i-716415-013	OBJ			Aleksa
n1i-716415-014	OBJ			Aleksa
n1i-716415-015	OBJ			Aleksa
n1i-417709-035	SUBJ			Aleksa
n1i-417709-036	OBJ			Aleksa
n1i-417709-037	OBJ			Aleksa
n1i-417709-038	OBJ			Aleksa
n1i-417709-040	OBJ			Aleksa
n1i-417709-041	OBJ			Aleksa
n1i-417709-042	OBJ			Aleksa
n1i-394443-048	SUBJ			Aleksa
n1i-394443-050	OBJ			Aleksa
n1i-394443-051	SUBJ			Aleksa
n1i-394443-052	SUBJ			Aleksa
n1i-394443-053	OBJ			Aleksa
n1i-394443-054	OBJ			Aleksa
n1i-394443-055	OBJ			Aleksa
n1i-319384-023	SUBJ			Aleksa
n1i-319384-024	SUBJ			Aleksa
n1i-319384-025	SUBJ			Aleksa
n1i-319384-026	SUBJ			Aleksa
n1i-319384-028	OBJ			Aleksa
n1i-319384-029	OBJ			Aleksa
n1i-319384-030	SUBJ			Aleksa
n1i-181650-000	SUBJ			Aleksa
n1i-181650-001	OBJ			Aleksa
n1i-181650-002	OBJ			Aleksa
n1i-181650-003	OBJ			Aleksa
n1i-181650-004	OBJ			Aleksa
n1i-181650-005	SUBJ			Aleksa
n1i-181650-006	OBJ			Aleksa
n1i-181650-007	OBJ			Aleksa
n1i-413363-014	OBJ			Aleksa
n1i-413363-015	OBJ			Aleksa
n1i-413363-016	OBJ			Aleksa
n1i-413363-017	OBJ			Aleksa
n1i-413363-018	OBJ			Aleksa
n1i-413363-019	SUBJ			Aleksa
n1i-413363-020	SUBJ			Aleksa
n1i-596397-021	SUBJ			Aleksa
n1i-596397-022	SUBJ			Aleksa
n1i-596397-023	OBJ			Aleksa
n1i-596397-025	OBJ			Aleksa
n1i-596397-026	OBJ			Aleksa
n1i-596397-027	SUBJ			Aleksa
n1i-596397-028	SUBJ			Aleksa
n1i-422531-056	SUBJ			Aleksa
n1i-422531-057	SUBJ			Aleksa
n1i-422531-058	SUBJ			Aleksa
n1i-422531-059	SUBJ			Aleksa
n1i-422531-060	SUBJ			Aleksa
n1i-422531-062	OBJ			Aleksa
n1i-422531-063	SUBJ			Aleksa
rts-5560475-007	SUBJ			Aleksa
rts-5560475-008	SUBJ			Aleksa
rts-5560475-009	SUBJ			Aleksa
rts-5560475-010	SUBJ			Aleksa
rts-5560475-012	SUBJ			Aleksa
rts-5560475-013	SUBJ			Aleksa
rts-5560475-014	OBJ			Aleksa
rts-5512009-006	SUBJ			Aleksa
rts-5512009-007	OBJ			Aleksa
rts-5512009-008	SUBJ			Aleksa
rts-5512009-009	SUBJ			Aleksa
rts-5512009-010	SUBJ			Aleksa
rts-5512009-011	SUBJ			Aleksa
rts-5512009-013	SUBJ			Aleksa
rts-5548870-008	SUBJ			Aleksa
rts-5548870-009	SUBJ			Aleksa
rts-5548870-011	SUBJ			Aleksa
rts-5548870-012	OBJ			Aleksa
rts-5548870-013	OBJ			Aleksa
rts-5548870-014	SUBJ			Aleksa
rts-5548870-015	SUBJ			Aleksa
rts-5481808-006	OBJ			Aleksa
rts-5481808-008	SUBJ			Aleksa
rts-5481808-009	OBJ			Aleksa
rts-5481808-010	OBJ			Aleksa
rts-5481808-011	SUBJ			Aleksa
rts-5481808-012	SUBJ			Aleksa
rts-5481808-013	SUBJ			Aleksa
rts-5522243-000	OBJ			Aleksa
rts-5522243-001	OBJ			Aleksa
rts-5522243-002	SUBJ			Aleksa
rts-5522243-003	OBJ			Aleksa
rts-5522243-004	SUBJ			Aleksa
rts-5522243-005	OBJ			Aleksa
rts-5522243-006	SUBJ			Aleksa
rts-5522243-007	SUBJ			Aleksa
rts-6037294-013	OBJ			Aleksa
rts-6037294-014	OBJ			Aleksa
rts-6037294-015	OBJ			Aleksa
rts-6037294-016	OBJ			Aleksa
rts-6037294-017	OBJ			Aleksa
rts-6037294-018	OBJ			Aleksa
rts-6037294-019	OBJ			Aleksa
rts-6037294-020	OBJ			Aleksa
rts-6035638-055	OBJ			Aleksa
rts-6035638-056	OBJ			Aleksa
rts-6035638-057	OBJ			Aleksa
rts-6035638-058	OBJ			Aleksa
rts-6035638-059	OBJ			Aleksa
rts-6035638-060	OBJ			Aleksa
rts-6035638-062	OBJ			Aleksa
rts-6035082-000	OBJ			Aleksa
rts-6035082-001	OBJ			Aleksa
rts-6035082-002	OBJ			Aleksa
rts-6035082-004	OBJ			Aleksa
rts-6035082-005	OBJ			Aleksa
rts-6035082-006	OBJ			Aleksa
rts-6035082-007	OBJ			Aleksa
rts-6036162-000	OBJ			Aleksa
rts-6036162-001	OBJ			Aleksa
rts-6036162-002	OBJ			Aleksa
rts-6036162-003	OBJ			Aleksa
rts-6036162-004	OBJ			Aleksa
rts-6036162-005	OBJ			Aleksa
rts-6036162-007	OBJ			Aleksa
rts-6035021-101	OBJ			Aleksa
rts-6035021-102	OBJ			Aleksa
rts-6035021-103	OBJ			Aleksa
rts-6035021-105	OBJ			Aleksa
rts-6035021-106	OBJ			Aleksa
rts-6035021-107	OBJ			Aleksa
rts-6035021-108	OBJ			Aleksa
rts-6032694-002	SUBJ			Aleksa
rts-6032694-003	SUBJ			Aleksa
rts-6032694-004	OBJ			Aleksa
rts-6032694-005	OBJ			Aleksa
rts-6032694-006	OBJ			Aleksa
rts-6032694-007	SUBJ			Aleksa
rts-6032694-009	SUBJ			Aleksa
rts-6011305-007	OBJ			Aleksa
rts-6011305-008	OBJ			Aleksa
rts-6011305-009	OBJ			Aleksa
rts-6011305-010	OBJ			Aleksa
rts-6011305-012	SUBJ			Aleksa
rts-6011305-013	SUBJ			Aleksa
rts-6011305-014	SUBJ			Aleksa
rts-5996881-005	SUBJ			Aleksa
rts-5996881-006	OBJ			Aleksa
rts-5996881-007	OBJ			Aleksa
rts-5996881-008	OBJ			Aleksa
rts-5996881-009	SUBJ			Aleksa
rts-5996881-010	SUBJ			Aleksa
rts-5996881-011	OBJ			Aleksa
dan-861209451198-013	SUBJ			Aleksa
dan-861209451198-014	SUBJ			Aleksa
dan-861209451198-015	SUBJ			Aleksa
dan-861209451198-016	SUBJ			Aleksa
dan-861209451198-017	SUBJ			Aleksa
dan-861209451198-018	OBJ			Aleksa
dan-861209451198-019	OBJ			Aleksa
dan-1077299556444-011	SUBJ			Aleksa
dan-1077299556444-013	SUBJ			Aleksa
dan-1077299556444-014	SUBJ			Aleksa
dan-1077299556444-015	SUBJ			Aleksa
dan-1077299556444-016	SUBJ			Aleksa
dan-1077299556444-017	OBJ			Aleksa
dan-1077299556444-018	SUBJ			Aleksa
dan-234994195976-008	SUBJ			Aleksa
dan-234994195976-009	SUBJ			Aleksa
dan-234994195976-010	SUBJ			Aleksa
dan-234994195976-011	SUBJ			Aleksa
dan-234994195976-012	SUBJ			Aleksa
dan-234994195976-013	OBJ			Aleksa
dan-234994195976-014	OBJ			Aleksa
dan-234994195976-015	OBJ			Aleksa
dan-388455945945-000	SUBJ			Aleksa
dan-388455945945-001	SUBJ			Aleksa
dan-388455945945-002	SUBJ			Aleksa
dan-388455945945-003	SUBJ			Aleksa
dan-388455945945-004	SUBJ			Aleksa
dan-388455945945-005	SUBJ			Aleksa
dan-388455945945-007	SUBJ			Aleksa
dan-52164773530-015	SUBJ			Aleksa
dan-52164773530-016	SUBJ			Aleksa
dan-52164773530-017	SUBJ			Aleksa
dan-52164773530-018	SUBJ			Aleksa
dan-52164773530-019	SUBJ			Aleksa
dan-52164773530-020	SUBJ			Aleksa
dan-52164773530-022	SUBJ			Aleksa
dan-1034138882983-013	SUBJ			Aleksa
dan-1034138882983-015	SUBJ			Aleksa
dan-1034138882983-016	SUBJ			Aleksa
dan-1034138882983-017	SUBJ			Aleksa
dan-1034138882983-018	SUBJ			Aleksa
dan-1034138882983-019	SUBJ			Aleksa
dan-1034138882983-020	SUBJ			Aleksa
dan-738596140573-012	SUBJ			Aleksa
dan-738596140573-013	SUBJ			Aleksa
dan-738596140573-014	SUBJ			Aleksa
dan-738596140573-015	SUBJ			Aleksa
dan-738596140573-016	SUBJ			Aleksa
dan-738596140573-018	SUBJ			Aleksa
dan-738596140573-019	SUBJ			Aleksa
dan-997701263776-006	OBJ			Aleksa
dan-997701263776-007	OBJ			Aleksa
dan-997701263776-008	OBJ			Aleksa
dan-997701263776-010	OBJ			Aleksa
dan-997701263776-011	OBJ			Aleksa
dan-997701263776-012	OBJ			Aleksa
